Name           Length 
TcBrA4_Chr26__5 648    
TcBrA4_Chr26__6 603    
TcBrA4_Chr26__7 726    
TcBrA4_Chr26__8 453    
TcBrA4_Chr26__9 729    
TcBrA4_Chr26__10 432    
TcBrA4_Chr26__1 3936   
TcBrA4_Chr26__2 4143   
TcBrA4_Chr26__3 879    
TcBrA4_Chr26__4 2043   
TcBrA4_Chr26__5 486    
TcBrA4_Chr26__6 444    
TcBrA4_Chr26__7 1545   
TcBrA4_Chr26__8 924    
TcBrA4_Chr26__9 558    
TcBrA4_Chr26__10 690    
TcBrA4_Chr26__11 429    
TcBrA4_Chr26__12 870    
TcBrA4_Chr26__13 498    
TcBrA4_Chr26__14 774    
TcBrA4_Chr3__1 4104   
TcBrA4_Chr3__2 1185   
TcBrA4_Chr3__3 1290   
TcBrA4_Chr3__4 852    
TcBrA4_Chr3__5 4101   
TcBrA4_Chr3__6 486    
TcBrA4_Chr3__7 954    
TcBrA4_Chr3__8 636    
TcBrA4_Chr3__9 534    
TcBrA4_Chr3__10 642    
TcBrA4_Chr3__11 882    
TcBrA4_Chr3__12 438    
TcBrA4_Chr3__13 498    
TcBrA4_Chr3__14 780    
TcBrA4_Chr30__1 3057   
TcBrA4_Chr30__2 432    
TcBrA4_Chr30__3 5571   
TcBrA4_Chr30__4 1878   
TcBrA4_Chr30__5 744    
TcBrA4_Chr30__6 747    
TcBrA4_Chr30__7 486    
TcBrA4_Chr30__8 438    
TcBrA4_Chr30__9 1194   
TcBrA4_Chr30__10 807    
TcBrA4_Chr30__11 507    
TcBrA4_Chr30__12 642    
TcBrA4_Chr30__1 3522   
TcBrA4_Chr30__2 6786   
TcBrA4_Chr30__3 741    
TcBrA4_Chr30__4 747    
TcBrA4_Chr30__5 555    
TcBrA4_Chr30__6 663    
TcBrA4_Chr30__7 945    
TcBrA4_Chr30__8 807    
TcBrA4_Chr30__9 507    
TcBrA4_Chr30__10 441    
TcBrA4_Chr30__1 7560   
TcBrA4_Chr30__2 540    
TcBrA4_Chr30__3 2046   
TcBrA4_Chr30__4 678    
TcBrA4_Chr30__5 402    
TcBrA4_Chr30__6 486    
TcBrA4_Chr30__7 1605   
TcBrA4_Chr30__8 954    
TcBrA4_Chr30__9 480    
TcBrA4_Chr30__10 543    
TcBrA4_Chr30__11 645    
TcBrA4_Chr30__12 1671   
TcBrA4_Chr31__1 4317   
TcBrA4_Chr31__2 2124   
TcBrA4_Chr31__3 711    
TcBrA4_Chr31__4 597    
TcBrA4_Chr31__5 408    
TcBrA4_Chr31__6 432    
TcBrA4_Chr31__7 528    
TcBrA4_Chr31__8 693    
TcBrA4_Chr31__9 783    
TcBrA4_Chr31__10 1080   
TcBrA4_Chr31__11 954    
TcBrA4_Chr31__12 621    
TcBrA4_Chr31__13 537    
TcBrA4_Chr31__14 846    
TcBrA4_Chr31__15 501    
TcBrA4_Chr31__16 534    
TcBrA4_Chr31__17 639    
TcBrA4_Chr31__18 1656   
TcBrA4_Chr33__1 999    
TcBrA4_Chr33__2 4311   
TcBrA4_Chr33__3 1821   
TcBrA4_Chr33__4 450    
TcBrA4_Chr33__5 522    
TcBrA4_Chr33__6 1254   
TcBrA4_Chr33__7 750    
TcBrA4_Chr33__8 486    
TcBrA4_Chr33__9 501    
TcBrA4_Chr33__10 1824   
TcBrA4_Chr33__11 2133   
TcBrA4_Chr33__12 978    
TcBrA4_Chr33__13 402    
TcBrA4_Chr33__14 600    
TcBrA4_Chr33__15 621    
TcBrA4_Chr33__16 1089   
TcBrA4_Chr33__17 627    
TcBrA4_Chr39__1 441    
TcBrA4_Chr39__2 441    
TcBrA4_Chr39__3 405    
TcBrA4_Chr39__4 1014   
TcBrA4_Chr39__5 1035   
TcBrA4_Chr39__6 930    
TcBrA4_Chr39__7 1095   
TcBrA4_Chr39__8 588    
TcBrA4_Chr39__9 702    
TcBrA4_Chr39__10 1797   
TcBrA4_Chr39__11 747    
TcBrA4_Chr39__12 495    
TcBrA4_Chr39__13 474    
TcBrA4_Chr39__14 531    
TcBrA4_Chr39__15 519    
TcBrA4_Chr39__16 639    
TcBrA4_Chr39__17 465    
TcBrA4_Chr39__18 480    
TcBrA4_Chr39__19 780    
TcBrA4_Chr6__1 405    
TcBrA4_Chr6__2 3360   
TcBrA4_Chr6__3 1530   
TcBrA4_Chr6__4 822    
TcBrA4_Chr6__5 3474   
TcBrA4_Chr6__6 486    
TcBrA4_Chr6__7 942    
TcBrA4_Chr6__8 459    
TcBrA4_Chr6__9 534    
TcBrA4_Chr6__10 438    
TcBrA4_Chr6__11 543    
TcBrA4_Contig135__1 486    
TcBrA4_Contig135__2 891    
TcBrA4_Contig135__3 735    
TcBrA4_Contig135__4 1587   
TcBrA4_Contig135__5 1950   
TcBrA4_Contig135__6 858    
TcBrA4_Contig135__7 561    
TcBrA4_Contig135__8 1071   
TcBrA4_Contig135__9 702    
TcBrA4_Contig135__10 2520   
TcBrA4_Contig135__11 444    
TcBrA4_Contig135__12 642    
TcBrA4_Contig135__13 1329   
TcBrA4_Contig159__1 1218   
TcBrA4_Contig159__2 750    
TcBrA4_Contig159__3 618    
TcBrA4_Contig159__4 1032   
TcBrA4_Contig159__5 609    
TcBrA4_Contig159__6 525    
TcBrA4_Contig159__7 618    
TcBrA4_Contig159__8 423    
TcBrA4_Contig159__9 1542   
TcBrA4_Contig159__10 585    
TcBrA4_Contig159__11 459    
TcBrA4_Contig159__12 693    
TcBrA4_Contig159__13 1110   
TcBrA4_Contig159__14 621    
TcBrA4_Contig159__15 540    
TcBrA4_Contig159__16 471    
TcBrA4_Contig159__17 636    
TcBrA4_Contig159__18 1110   
TcBrA4_Contig159__19 777    
TcBrA4_Contig170__1 3687   
TcBrA4_Contig170__2 4686   
TcBrA4_Contig170__3 1443   
TcBrA4_Contig170__4 741    
TcBrA4_Contig170__5 702    
TcBrA4_Contig170__6 2307   
TcBrA4_Contig170__7 441    
TcBrA4_Contig170__8 1671   
TcBrA4_Contig220__1 4650   
TcBrA4_Contig220__2 423    
TcBrA4_Contig220__3 5127   
TcBrA4_Contig220__4 480    
TcBrA4_Contig220__5 747    
TcBrA4_Contig220__6 696    
TcBrA4_Contig220__7 1866   
TcBrA4_Contig220__8 471    
TcBrA4_Contig220__9 642    
TcBrA4_Contig220__10 627    
TcBrA4_Contig220__1 1824   
TcBrA4_Contig220__2 777    
TcBrA4_Contig220__3 438    
TcBrA4_Contig220__4 876    
TcBrA4_Contig220__5 3738   
TcBrA4_Contig220__6 444    
TcBrA4_Contig220__7 1404   
TcBrA4_Contig220__8 588    
TcBrA4_Contig220__9 552    
TcBrA4_Contig220__10 1275   
TcBrA4_Contig220__11 1086   
TcBrA4_Contig220__12 471    
TcBrA4_Contig220__13 636    
TcBrA4_Contig220__14 621    
TcBrA4_Contig229__1 2088   
TcBrA4_Contig229__2 603    
TcBrA4_Contig229__3 1236   
TcBrA4_Contig229__4 3642   
TcBrA4_Contig229__5 483    
TcBrA4_Contig229__6 1041   
TcBrA4_Contig229__7 486    
TcBrA4_Contig229__8 696    
TcBrA4_Contig229__9 2007   
TcBrA4_Contig229__10 471    
TcBrA4_Contig229__11 507    
TcBrA4_Contig229__12 636    
TcBrA4_Contig298__1 5001   
TcBrA4_Contig298__2 1185   
TcBrA4_Contig298__3 501    
TcBrA4_Contig298__4 543    
TcBrA4_Contig298__5 648    
TcBrA4_Contig298__6 768    
TcBrA4_Contig298__7 462    
TcBrA4_Contig298__8 501    
TcBrA4_Contig298__9 534    
TcBrA4_Contig4__1 3744   
TcBrA4_Contig4__2 429    
TcBrA4_Contig4__3 528    
TcBrA4_Contig4__4 411    
TcBrA4_Contig4__5 3000   
TcBrA4_Contig4__6 558    
TcBrA4_Contig4__7 747    
TcBrA4_Contig4__8 420    
TcBrA4_Contig4__9 831    
TcBrA4_Contig4__10 681    
TcBrA4_Contig4__11 1191   
TcBrA4_Contig4__12 588    
TcBrA4_Contig4__13 423    
TcBrA4_Contig4__14 420    
TcBrA4_Contig4__15 438    
TcBrA4_Contig4__16 627    
TcBrA4_Contig4__17 597    
TcBrA4_Contig96__1 657    
TcBrA4_Contig96__2 717    
TcBrA4_Contig96__3 945    
TcBrA4_Contig96__4 579    
TcBrA4_Contig96__5 5973   
TcBrA4_Contig96__6 483    
TcBrA4_Contig96__7 723    
TcBrA4_Contig96__8 1734   
TcBrA4_Contig96__9 435    
TcBrA4_Contig96__10 564    
TcBrA4_Contig96__11 486    
