Name           Length 
TcYC6_Chr32__6 420    
TcYC6_Chr32__7 648    
TcYC6_Chr33__1 3330   
TcYC6_Chr33__2 927    
TcYC6_Chr33__3 7077   
TcYC6_Chr33__4 741    
TcYC6_Chr33__5 486    
TcYC6_Chr33__6 474    
TcYC6_Chr33__7 492    
TcYC6_Chr33__8 636    
TcYC6_Chr33__9 1206   
TcYC6_Chr33__10 645    
TcYC6_Chr33__11 1671   
TcYC6_Chr36__1 1221   
TcYC6_Chr36__2 1203   
TcYC6_Chr36__3 6492   
TcYC6_Chr36__4 1557   
TcYC6_Chr36__5 486    
TcYC6_Chr36__6 702    
TcYC6_Chr36__7 1881   
TcYC6_Chr36__8 465    
TcYC6_Chr36__9 438    
TcYC6_Chr36__10 714    
TcYC6_Chr36__1 1092   
TcYC6_Chr36__2 1149   
TcYC6_Chr36__3 1329   
TcYC6_Chr36__4 1887   
TcYC6_Chr36__5 465    
TcYC6_Chr36__6 402    
TcYC6_Chr36__7 645    
TcYC6_Chr36__8 846    
TcYC6_Chr36__9 537    
TcYC6_Chr36__10 777    
TcYC6_Chr38__1 1230   
TcYC6_Chr38__2 702    
TcYC6_Chr38__3 4203   
TcYC6_Chr38__4 462    
TcYC6_Chr38__5 645    
TcYC6_Chr38__6 480    
TcYC6_Chr38__7 1668   
TcYC6_Chr39__1 3606   
TcYC6_Chr39__2 678    
TcYC6_Chr39__3 1158   
TcYC6_Chr39__4 2559   
TcYC6_Chr39__5 2046   
TcYC6_Chr39__6 741    
TcYC6_Chr39__7 747    
TcYC6_Chr39__8 486    
TcYC6_Chr39__9 1272   
TcYC6_Chr39__10 450    
TcYC6_Chr39__11 405    
TcYC6_Chr39__12 645    
TcYC6_Chr40__1 486    
TcYC6_Chr40__2 546    
TcYC6_Chr40__3 1734   
TcYC6_Chr40__4 480    
TcYC6_Chr40__5 639    
TcYC6_Chr40__6 780    
TcYC6_Chr40__7 438    
TcYC6_Chr40__8 780    
TcYC6_Chr7__1  846    
TcYC6_Chr7__2  2286   
TcYC6_Chr7__3  1074   
TcYC6_Chr7__4  4662   
TcYC6_Chr7__5  675    
TcYC6_Chr7__6  549    
TcYC6_Chr7__7  540    
TcYC6_Chr7__8  486    
TcYC6_Chr7__9  2949   
TcYC6_Chr7__10 507    
TcYC6_Chr7__11 531    
TcYC6_Chr7__12 642    
TcYC6_Chr7__13 528    
TcYC6_Chr7__14 1125   
TcYC6_Contig11__1 807    
TcYC6_Contig11__2 822    
TcYC6_Contig11__3 603    
TcYC6_Contig11__4 423    
TcYC6_Contig11__5 2103   
TcYC6_Contig11__6 4800   
TcYC6_Contig11__7 486    
TcYC6_Contig11__8 945    
TcYC6_Contig11__9 1089   
TcYC6_Contig11__10 492    
TcYC6_Contig11__11 660    
TcYC6_Contig11__12 771    
TcYC6_Contig11__13 438    
TcYC6_Contig11__14 492    
TcYC6_Contig11__1 564    
TcYC6_Contig11__2 486    
TcYC6_Contig11__3 1089   
TcYC6_Contig11__4 492    
TcYC6_Contig11__5 690    
TcYC6_Contig11__6 1080   
TcYC6_Contig11__7 438    
TcYC6_Contig115__1 4599   
TcYC6_Contig115__2 453    
TcYC6_Contig115__3 711    
TcYC6_Contig115__4 564    
TcYC6_Contig115__5 501    
TcYC6_Contig115__6 483    
TcYC6_Contig115__7 579    
TcYC6_Contig115__8 411    
TcYC6_Contig115__9 690    
TcYC6_Contig115__10 1194   
TcYC6_Contig115__11 2484   
TcYC6_Contig115__12 744    
TcYC6_Contig115__13 549    
TcYC6_Contig115__14 402    
TcYC6_Contig115__15 444    
TcYC6_Contig142__1 1404   
TcYC6_Contig142__2 633    
TcYC6_Contig142__3 405    
TcYC6_Contig142__4 573    
TcYC6_Contig142__5 7275   
TcYC6_Contig142__6 1446   
TcYC6_Contig142__7 702    
TcYC6_Contig142__8 1080   
TcYC6_Contig142__9 1008   
TcYC6_Contig142__10 549    
TcYC6_Contig142__11 1629   
TcYC6_Contig144__1 2424   
TcYC6_Contig144__2 882    
TcYC6_Contig144__3 549    
TcYC6_Contig144__4 1431   
TcYC6_Contig144__5 2589   
TcYC6_Contig144__6 2028   
TcYC6_Contig144__7 591    
TcYC6_Contig144__8 549    
TcYC6_Contig144__9 1356   
TcYC6_Contig144__10 807    
TcYC6_Contig144__11 582    
TcYC6_Contig144__12 444    
TcYC6_Contig144__13 1674   
TcYC6_Contig183__1 894    
TcYC6_Contig183__2 522    
TcYC6_Contig183__3 1161   
TcYC6_Contig183__4 1113   
TcYC6_Contig183__5 843    
TcYC6_Contig183__6 1704   
TcYC6_Contig183__7 1134   
TcYC6_Contig183__8 582    
TcYC6_Contig183__9 516    
TcYC6_Contig183__10 528    
TcYC6_Contig183__11 549    
TcYC6_Contig183__12 810    
TcYC6_Contig183__13 402    
TcYC6_Contig183__14 504    
TcYC6_Contig183__15 744    
TcYC6_Contig189__1 1437   
TcYC6_Contig189__2 1377   
TcYC6_Contig189__3 486    
TcYC6_Contig189__4 5061   
TcYC6_Contig189__5 531    
TcYC6_Contig189__6 789    
TcYC6_Contig189__7 1167   
TcYC6_Contig189__8 1728   
TcYC6_Contig189__9 402    
TcYC6_Contig189__10 570    
TcYC6_Contig189__11 477    
TcYC6_Contig189__12 795    
TcYC6_Contig216__1 459    
TcYC6_Contig216__2 1728   
TcYC6_Contig216__3 1143   
TcYC6_Contig216__4 1959   
TcYC6_Contig216__5 3261   
TcYC6_Contig216__6 864    
TcYC6_Contig216__7 1044   
TcYC6_Contig216__8 1206   
TcYC6_Contig216__9 561    
TcYC6_Contig216__10 402    
TcYC6_Contig216__11 438    
TcYC6_Contig216__12 513    
TcYC6_Contig216__13 567    
TcYC6_Contig253__1 660    
TcYC6_Contig253__2 1332   
TcYC6_Contig253__3 702    
TcYC6_Contig253__4 885    
TcYC6_Contig253__5 705    
TcYC6_Contig253__6 1119   
TcYC6_Contig253__7 591    
TcYC6_Contig253__8 2547   
TcYC6_Contig253__9 1233   
TcYC6_Contig253__10 1356   
TcYC6_Contig253__11 405    
TcYC6_Contig253__12 504    
TcYC6_Contig253__13 942    
TcYC6_Contig253__14 1122   
TcYC6_Contig45__1 642    
TcYC6_Contig45__2 813    
TcYC6_Contig45__3 690    
TcYC6_Contig45__4 1149   
TcYC6_Contig45__5 1305   
TcYC6_Contig45__6 1041   
TcYC6_Contig45__7 534    
TcYC6_Contig45__8 600    
TcYC6_Contig45__9 828    
TcYC6_Contig45__10 888    
TcYC6_Contig45__11 402    
TcYC6_Contig45__12 498    
TcYC6_Contig45__13 780    
TcYC6_Contig77__1 894    
TcYC6_Contig77__2 522    
TcYC6_Contig77__3 1161   
TcYC6_Contig77__4 1113   
TcYC6_Contig77__5 843    
TcYC6_Contig77__6 1704   
TcYC6_Contig77__7 1134   
TcYC6_Contig77__8 1059   
TcYC6_Contig77__9 591    
TcYC6_Contig77__10 477    
TcYC6_Contig77__11 618    
TcYC6_Contig77__12 549    
TcYC6_Contig77__13 810    
TcYC6_Contig77__14 402    
TcYC6_Contig77__15 504    
TcYC6_Contig77__16 744    
