file,ID,Length,GC_Content
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g51,531,0.593
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g49,1068,0.531
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g3,1293,0.543
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g4,735,0.505
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g1,756,0.479
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g5,861,0.578
TcruziDm28c2018,PRFA01000173_ID_C4B63_173g6,1194,0.517
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g6,567,0.573
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g13,678,0.549
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g16,564,0.573
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g17,1374,0.53
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g27,2484,0.529
TcruziDm28c2018,PRFA01000174_ID_C4B63_174g5,10383,0.635
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g35,966,0.536
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g6,669,0.416
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g7,1167,0.4
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g31c,450,0.382
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g33c,327,0.431
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g8,1434,0.43
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g9,1200,0.485
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g2,696,0.517
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g10,1020,0.491
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g11,702,0.464
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g12,1845,0.506
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g13,726,0.54
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g14,1053,0.499
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g15,834,0.555
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g3,2025,0.563
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g16,1542,0.555
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g18,1251,0.54
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g48c,327,0.645
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g20,12729,0.533
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g1,939,0.54
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g24,1059,0.499
TcruziDm28c2018,PRFA01000175_ID_C4B63_175g36,2730,0.55
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g12,1209,0.571
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g46,849,0.623
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g16,1875,0.637
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g20,1422,0.642
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g21,1749,0.573
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g26,774,0.641
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g27,720,0.629
TcruziDm28c2018,PRFA01000176_ID_C4B63_176g42,480,0.631
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g5,1200,0.519
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g6,495,0.499
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g41,1653,0.384
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g29,651,0.521
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g28,1308,0.541
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g27,10464,0.637
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g25,591,0.501
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g24,1200,0.521
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g23,8865,0.628
TcruziDm28c2018,PRFA01000177_ID_C4B63_177g2,4431,0.534
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g46,2466,0.626
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g45,1056,0.593
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g44,10389,0.638
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g43,2466,0.625
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g42,627,0.568
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g41,10389,0.638
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g40,1866,0.629
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g38,504,0.558
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g37,915,0.593
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g36,462,0.543
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g34,468,0.568
TcruziDm28c2018,PRFA01000178_ID_C4B63_178g33,1095,0.533
TcruziDm28c2018,PRFA01000179_ID_C4B63_179g3,4473,0.482
TcruziDm28c2018,PRFA01000179_ID_C4B63_179g2,1236,0.488
TcruziDm28c2018,PRFA01000179_ID_C4B63_179g1,489,0.44
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g8,3855,0.533
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g1,1296,0.49
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g10,2628,0.5
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g2,639,0.524
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g12,10380,0.639
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g3,1068,0.508
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g4,822,0.491
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g13,1455,0.511
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g5,471,0.463
TcruziDm28c2018,PRFA01000180_ID_C4B63_180g6,2262,0.519
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g13,387,0.553
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g3,999,0.481
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g50,1491,0.575
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g49,1512,0.575
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g1,546,0.495
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g4,699,0.499
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g25,1107,0.504
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g36,3114,0.568
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g2,465,0.482
TcruziDm28c2018,PRFA01000181_ID_C4B63_181g11,1107,0.506
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g6,615,0.584
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g2,684,0.588
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g7,1059,0.647
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g3,1953,0.64
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g14,1098,0.596
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g15,876,0.651
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g16,471,0.626
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g1,915,0.584
TcruziDm28c2018,PRFA01000182_ID_C4B63_182g5,10509,0.637
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g32,1134,0.581
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g27,1134,0.58
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g22,813,0.572
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g20,675,0.564
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g19,1317,0.537
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g11,603,0.454
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g12,867,0.466
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g13,2280,0.498
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g99c,441,0.519
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g14,780,0.459
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g15,891,0.544
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g16,2220,0.504
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g17,744,0.505
TcruziDm28c2018,PRFA01000183_ID_C4B63_183g37,1134,0.578
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g39,603,0.483
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g32,4197,0.535
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g6,1557,0.399
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g7,528,0.419
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g8,1185,0.429
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g38,1434,0.43
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g9,957,0.461
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g10,717,0.469
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g11,528,0.502
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g12,2160,0.498
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g13,2208,0.499
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g14,1482,0.526
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g15,906,0.572
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g16,2508,0.54
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g185c,327,0.428
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g18,831,0.616
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g19,1632,0.542
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g73c,261,0.598
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g20,4017,0.537
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g183c,450,0.382
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g21,759,0.567
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g22,609,0.672
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g23,753,0.636
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g37,1167,0.398
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g36,669,0.416
TcruziDm28c2018,PRFA01000184_ID_C4B63_184g2,4200,0.537
TcruziDm28c2018,PRFA01000185_ID_C4B63_185g24,1260,0.64
TcruziDm28c2018,PRFA01000185_ID_C4B63_185g18,5310,0.607
TcruziDm28c2018,PRFA01000185_ID_C4B63_185g31,1902,0.635
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g7,4311,0.501
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g8,1245,0.522
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g9,1770,0.46
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g10,1884,0.477
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g3,783,0.527
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g2,1290,0.532
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g23,891,0.512
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g4,1620,0.486
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g5,1629,0.491
TcruziDm28c2018,PRFA01000186_ID_C4B63_186g6,1722,0.477
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g13,1398,0.533
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g2,549,0.601
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g24,1470,0.527
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g27,1383,0.551
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g28,3396,0.55
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g86c,333,0.541
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g30,519,0.561
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g31,1515,0.537
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g32,726,0.523
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g33,456,0.546
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g34,996,0.489
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g35,582,0.503
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g4,3195,0.525
TcruziDm28c2018,PRFA01000187_ID_C4B63_187g1,531,0.52
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g49,1491,0.576
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g48,693,0.56
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g47,1341,0.591
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g45,2559,0.536
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g44,558,0.606
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g43,3246,0.561
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g42,1158,0.549
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g41,1209,0.58
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g40,1200,0.581
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g164c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g163c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g162c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g161c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g160c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g159c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g158c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g157c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g156c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g155c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g53,2457,0.549
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g154c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g153c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g152c,303,0.663
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g151c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g150c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g149c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g148c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g147c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g146c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g145c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g144c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g143c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g142c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g141c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g140c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g139c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g138c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g137c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g136c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g135c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g132c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g130c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g129c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g127c,303,0.667
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g209c,315,0.546
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g52,2187,0.552
TcruziDm28c2018,PRFA01000188_ID_C4B63_188g50,1845,0.56
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g34,2676,0.516
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g33,726,0.501
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g32,471,0.556
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g31,1215,0.529
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g30,2589,0.534
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g41,1419,0.511
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g20,693,0.545
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g12,6594,0.551
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g13,1740,0.528
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g40,822,0.493
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g14,1341,0.559
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g98c,447,0.479
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g15,930,0.47
TcruziDm28c2018,PRFA01000189_ID_C4B63_189g39,684,0.525
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g31,1293,0.439
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g3,2859,0.533
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g34,2040,0.489
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g7,10458,0.637
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g8,2319,0.507
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g33,1149,0.523
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g13,1935,0.526
TcruziDm28c2018,PRFA01000191_ID_C4B63_191g32,4380,0.446
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g4,756,0.522
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g6,603,0.486
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g7,603,0.486
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g8,603,0.486
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g26,4584,0.528
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g1,1365,0.486
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g25,1677,0.476
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g24,648,0.528
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g23,2178,0.531
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g22,2238,0.531
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g21,621,0.512
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g20,1386,0.528
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g19,3117,0.489
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g2,1530,0.464
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g18,1065,0.506
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g17,1266,0.53
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g14,495,0.568
TcruziDm28c2018,PRFA01000192_ID_C4B63_192g3,2337,0.499
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g23,1821,0.557
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g22,1854,0.548
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g20,1758,0.544
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g27,888,0.554
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g18,1725,0.551
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g17,1821,0.557
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g16,1854,0.546
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g14,1647,0.553
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g13,1797,0.543
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g11,1746,0.473
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g10,2232,0.534
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g26,1644,0.551
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g9,1563,0.521
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g7,519,0.526
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g25,987,0.568
TcruziDm28c2018,PRFA01000193_ID_C4B63_193g24,606,0.55
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g28,10473,0.636
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g26,495,0.499
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g25,1056,0.518
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g22,807,0.503
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g21,3393,0.505
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g20,1380,0.472
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g19,1320,0.506
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g18,828,0.536
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g17,1566,0.592
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g16,1566,0.593
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g15,1566,0.592
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g30,495,0.497
TcruziDm28c2018,PRFA01000194_ID_C4B63_194g29,1308,0.527
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g6,609,0.511
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g7,819,0.457
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g8,834,0.441
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g13,2337,0.526
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g20,1398,0.499
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g21,513,0.425
TcruziDm28c2018,PRFA01000195_ID_C4B63_195g5,2934,0.5
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g47,918,0.528
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g44,855,0.513
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g41,2358,0.545
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g38,531,0.539
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g36,1713,0.538
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g35,918,0.527
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g32,789,0.555
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g30,1788,0.502
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g51,702,0.47
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g28,1398,0.529
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g27,663,0.508
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g26,1053,0.554
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g25,459,0.536
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g168c,369,0.569
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g50,993,0.522
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g52,2898,0.528
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g49,777,0.574
TcruziDm28c2018,PRFA01000196_ID_C4B63_196g48,1713,0.537
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g31,2772,0.536
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g29,1470,0.529
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g26,2772,0.54
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g25,1179,0.521
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g37,1200,0.542
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g36,2391,0.53
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g20,2094,0.546
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g18,1527,0.509
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g17,1005,0.474
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g16,888,0.547
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g35,2334,0.522
TcruziDm28c2018,PRFA01000197_ID_C4B63_197g33,732,0.492
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g26,1347,0.592
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g25,915,0.561
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g24,465,0.542
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g23,2682,0.489
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g21,10446,0.635
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g19,462,0.496
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g18,909,0.526
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g17,726,0.57
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g16,1851,0.528
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g14,762,0.365
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g15,1662,0.419
TcruziDm28c2018,PRFA01000198_ID_C4B63_198g27,486,0.568
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g9,4554,0.53
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g10,738,0.56
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g2,3486,0.493
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g11,1167,0.482
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g12,927,0.498
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g15,1386,0.499
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g16,570,0.425
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g17,717,0.545
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g18,3756,0.531
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g1,1221,0.506
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g24,1872,0.519
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g23,2754,0.541
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g22,1215,0.542
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g21,462,0.561
TcruziDm28c2018,PRFA01000199_ID_C4B63_199g20,966,0.545
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g44,1122,0.567
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g53,1518,0.538
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g41,1134,0.58
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g37,1134,0.58
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g33,582,0.57
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g32,1059,0.553
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g31,1842,0.51
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g30,1092,0.56
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g29,660,0.542
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g28,1203,0.526
TcruziDm28c2018,PRFA01000200_ID_C4B63_200g48,1122,0.567
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g6,645,0.499
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g18,2088,0.55
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g20,10770,0.635
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g21,3000,0.501
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g22,603,0.551
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g23,501,0.411
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g4,558,0.468
TcruziDm28c2018,PRFA01000201_ID_C4B63_201g5,513,0.522
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g24,1404,0.637
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g23,885,0.611
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g22,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g21,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g32,534,0.581
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g31,642,0.615
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g20,1404,0.636
TcruziDm28c2018,PRFA01000202_ID_C4B63_202g19,1404,0.636
